RouteID,StopID,Schedule Period Name,Schedule Period Start Date,Schedule Period End Date,Day Type,Time Period,Average Boardings,Average Alightings
104,10952,Spring 2018,04/08/2018,06/16/2018,Saturday,Night,0,0
104,11034,Fall 2018,09/02/2018,12/15/2018,Weekday,Mid-Day,4.8,1.3
104,11773,Spring 2023,04/16/2023,06/17/2023,Weekday,Morning,0,0
104,2403,Spring 2020,04/12/2020,05/02/2020,Weekday,Evening,0.3,0.3
104,11776,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,1,0
104,10777,Summer 2019,06/16/2019,08/31/2019,Saturday,Evening,0,0
104,11022,Fall 2019,09/01/2019,12/14/2019,Saturday,Afternoon,9.3,2.8
104,11777,Spring 2024,04/14/2024,06/15/2024,Sunday,Afternoon,3.9,5.8
104,11776,Summer 2018,06/17/2018,09/01/2018,Weekday,Night,0,0
104,11038,Fall 2022,09/04/2022,12/10/2022,Weekday,Mid-Day,6.1,0.9
104,11778,Spring 2019,04/07/2019,06/15/2019,Weekday,Evening,0,0.4
107,11779,Fall 2022,09/04/2022,12/10/2022,Saturday,Night,0,0
107,11780,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,0,0
107,3388,Spring 2020,04/12/2020,05/02/2020,Saturday,Evening,0,0
107,9548,Spring 2020,04/12/2020,05/02/2020,Saturday,Evening,0,0
107,2274,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,0,0
107,10923,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,0,4.3
107,9537,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,0.1,0.3
107,10791,Fall 2020,09/06/2020,12/12/2020,Saturday,Afternoon,1.2,2.6
107,4,Fall 2021,09/05/2021,12/11/2021,Weekday,Night,1.4,0.3
107,3688,Winter 2019,12/15/2019,04/11/2020,Weekday,PM Peak,0,0.2
107,11781,Fall 2020,09/06/2020,12/12/2020,Saturday,Evening,0,1.3
107,9579,Summer 2022,06/19/2022,09/03/2022,Saturday,Afternoon,0,0.3
107,11782,Winter 2021,12/12/2021,04/16/2022,Saturday,Morning,1.3,0
107,11783,Fall 2020,09/06/2020,12/12/2020,Saturday,Morning,2.2,1.3
107,10984,Summer 2024,06/16/2024,08/31/2024,Weekday,Mid-Day,0,0
107,4130,Summer 2019,06/16/2019,08/31/2019,Weekday,PM Peak,0,0.9
107,9527,Winter 2017,12/17/2017,04/07/2018,Weekday,Night,0.1,0.1
107,4045,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,1.4,6.3
107,10763,Fall 2019,09/01/2019,12/14/2019,Saturday,Night,0.5,0
107,3767,Spring 2022,04/17/2022,06/18/2022,Saturday,Evening,0.5,0.5
107,10923,Summer 2024,06/16/2024,08/31/2024,Weekday,Night,0.3,1.8
107,9562,Fall 2019,09/01/2019,12/14/2019,Saturday,Afternoon,1.3,0
107,11784,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,0.2,0.5
107,3969,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,1.8,1.5
107,11781,Summer 2022,06/19/2022,09/03/2022,Saturday,Afternoon,1.3,2.5
107,3997,Spring 2020,04/12/2020,05/02/2020,Weekday,Mid-Day,0,0
107,11780,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0.1,0.1
107,11764,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,0,0.4
107,11760,Fall 2018,09/02/2018,12/15/2018,Weekday,PM Peak,16.3,0
107,11698,Spring 2023,04/16/2023,06/17/2023,Saturday,Evening,0,0.3
107,11688,Winter 2017,12/17/2017,04/07/2018,Sunday,Morning,0,0
107,9581,Winter 2022,12/11/2022,04/15/2023,Weekday,Night,1.3,0.1
107,11785,Spring 2024,04/14/2024,06/15/2024,Weekday,Evening,0.4,0.4
107,9615,Spring 2020,04/12/2020,05/02/2020,Weekday,Evening,0,0
107,4015,Spring 2023,04/16/2023,06/17/2023,Saturday,Night,2.5,0
107,11786,Winter 2021,12/12/2021,04/16/2022,Sunday,Morning,0,1
107,11787,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,0,0.3
107,11788,Fall 2019,09/01/2019,12/14/2019,Weekday,PM Peak,6.4,3.3
107,11789,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,0,0.3
107,11789,Summer 2018,06/17/2018,09/01/2018,Sunday,Morning,0,0
107,2430,Winter 2019,12/15/2019,04/11/2020,Weekday,Evening,0,0
107,11790,Fall 2022,09/04/2022,12/10/2022,Weekday,Evening,0,1.4
107,11011,Winter 2018,12/16/2018,04/06/2019,Weekday,Evening,0,0.3
107,11785,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,2.5,0
107,11791,Spring 2020,04/12/2020,05/02/2020,Saturday,Evening,0,0
107,11792,Spring 2021,04/18/2021,06/19/2021,Sunday,Morning,0,0
107,11793,Fall 2021,09/05/2021,12/11/2021,Weekday,PM Peak,1.2,0
107,11794,Fall 2019,09/01/2019,12/14/2019,Weekday,PM Peak,1.5,3
107,11776,Winter 2018,12/16/2018,04/06/2019,Weekday,PM Peak,0.4,2.6
107,11778,Summer 2021,06/20/2021,09/04/2021,Weekday,Mid-Day,0,0.1
107,11795,Summer 2021,06/20/2021,09/04/2021,Weekday,Night,0,0.1
107,11737,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,0,0.1
107,11773,Summer 2024,06/16/2024,08/31/2024,Weekday,Morning,0.5,1.8
107,3305,Spring 2022,04/17/2022,06/18/2022,Weekday,Night,1.2,0.7
107,11686,Spring 2024,04/14/2024,06/15/2024,Weekday,Night,0.5,0.4
107,11699,Fall 2021,09/05/2021,12/11/2021,Saturday,Morning,0,0
107,10767,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,2.2,5.9
107,11796,Summer 2019,06/16/2019,08/31/2019,Weekday,Morning,0.2,0
107,11797,Summer 2021,06/20/2021,09/04/2021,Saturday,Evening,0,0.5
107,11798,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Evening,0.2,0.6
107,9532,Spring 2023,04/16/2023,06/17/2023,Weekday,Night,0.3,0
107,11689,Spring 2021,04/18/2021,06/19/2021,Sunday,Afternoon,0,0
107,11799,Fall 2019,09/01/2019,12/14/2019,Saturday,Afternoon,5.3,11.5
107,2571,Winter 2018,12/16/2018,04/06/2019,Weekday,Mid-Day,2.4,1.1
107,10791,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Evening,0,0
107,11698,Winter 2021,12/12/2021,04/16/2022,Saturday,Morning,0.9,0.3
107,11800,Spring 2024,04/14/2024,06/15/2024,Weekday,Evening,0.7,1
107,11770,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,0,0.1
107,10767,Fall 2018,09/02/2018,12/15/2018,Weekday,PM Peak,1.4,6.7
107,11801,Spring 2020,04/12/2020,05/02/2020,Saturday,Afternoon,0,0
107,11795,Spring 2018,04/08/2018,06/16/2018,Weekday,Morning,0,1.2
107,2446,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,0,0
107,2305,Fall 2022,09/04/2022,12/10/2022,Weekday,PM Peak,3.3,7.1
107,11689,Winter 2018,12/16/2018,04/06/2019,Weekday,PM Peak,2.5,2
107,11699,Summer 2018,06/17/2018,09/01/2018,Sunday,Evening,0,0
107,9532,Spring 2018,04/08/2018,06/16/2018,Weekday,Morning,3.4,0.3
107,3997,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,0,0.1
107,11802,Summer 2019,06/16/2019,08/31/2019,Weekday,PM Peak,0.8,0.2
107,11803,Fall 2021,09/05/2021,12/11/2021,Weekday,Morning,5.9,0.9
107,11783,Winter 2020,12/13/2020,04/17/2021,Weekday,Morning,3.6,1.8
107,11689,Spring 2024,04/14/2024,06/15/2024,Saturday,Night,0,0
107,4059,Summer 2022,06/19/2022,09/03/2022,Weekday,Night,0,0
107,9603,Summer 2022,06/19/2022,09/03/2022,Saturday,Morning,2.7,2.8
107,10784,Summer 2024,06/16/2024,08/31/2024,Saturday,Night,3,0
107,11804,Spring 2024,04/14/2024,06/15/2024,Saturday,Evening,0,3
107,82,Winter 2021,12/12/2021,04/16/2022,Saturday,Morning,0.5,0.7
107,11805,Winter 2023,12/17/2023,04/13/2024,Sunday,Afternoon,2,1
107,11766,Summer 2020,08/02/2020,09/05/2020,Weekday,Evening,0,0
107,11786,Spring 2019,04/07/2019,06/15/2019,Saturday,Night,0,2
107,9615,Fall 2018,09/02/2018,12/15/2018,Saturday,Afternoon,0.7,3.7
107,11692,Summer 2023,06/18/2023,09/02/2023,Sunday,Afternoon,1,0.7
107,11714,Spring 2019,04/07/2019,06/15/2019,Weekday,Mid-Day,11.8,12.2
107,9548,Winter 2023,12/17/2023,04/13/2024,Weekday,Night,0.2,0.5
107,11806,Winter 2018,12/16/2018,04/06/2019,Saturday,Morning,10.5,6.5
107,10767,Summer 2018,06/17/2018,09/01/2018,Sunday,Evening,0,1
107,10749,Spring 2018,04/08/2018,06/16/2018,Weekday,Morning,4.3,1.5
107,11807,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,0.2,0.9
107,11808,Winter 2017,12/17/2017,04/07/2018,Saturday,Afternoon,2.1,2.7
107,11788,Spring 2021,04/18/2021,06/19/2021,Weekday,Night,0,0
107,3997,Spring 2018,04/08/2018,06/16/2018,Weekday,Mid-Day,0.2,0
107,11779,Winter 2018,12/16/2018,04/06/2019,Saturday,Afternoon,0.3,0.8
107,11760,Spring 2023,04/16/2023,06/17/2023,Weekday,Morning,0.1,0
107,11809,Fall 2020,09/06/2020,12/12/2020,Weekday,Morning,0.1,0.1
107,3388,Winter 2017,12/17/2017,04/07/2018,Sunday,Morning,2,0
107,3977,Winter 2022,12/11/2022,04/15/2023,Weekday,Night,0.4,0.3
107,10791,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Mid-Day,2.8,2
107,11800,Spring 2024,04/14/2024,06/15/2024,Sunday,Afternoon,0,0
107,11788,Fall 2022,09/04/2022,12/10/2022,Saturday,Evening,0,5
107,11781,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,1.8,3.5
107,10746,Fall 2019,09/01/2019,12/14/2019,Weekday,PM Peak,0.6,0.2
107,11810,Fall 2020,09/06/2020,12/12/2020,Weekday,Morning,0.3,0
107,11811,Summer 2018,06/17/2018,09/01/2018,Weekday,PM Peak,1.4,0.4
107,11812,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,0.8,0.3
107,10788,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,1.5,0
107,9548,Winter 2018,12/16/2018,04/06/2019,Sunday,Afternoon,0,3.3
107,11742,Summer 2019,06/16/2019,08/31/2019,Weekday,PM Peak,0.2,1.1
107,11774,Spring 2023,04/16/2023,06/17/2023,Weekday,Mid-Day,0,0
107,11781,Fall 2020,09/06/2020,12/12/2020,Saturday,Afternoon,0.3,2.8
107,11785,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,1.3,1.7
107,11813,Spring 2021,04/18/2021,06/19/2021,Weekday,Evening,0,0
107,11756,Fall 2020,09/06/2020,12/12/2020,Weekday,Evening,0.1,0
107,11809,Spring 2022,04/17/2022,06/18/2022,Weekday,Mid-Day,0,0
107,4114,Spring 2019,04/07/2019,06/15/2019,Saturday,Morning,0,0
107,11814,Fall 2023,09/03/2023,12/16/2023,Weekday,Morning,0,0.1
107,3191,Winter 2019,12/15/2019,04/11/2020,Sunday,Morning,0,8
107,2305,Winter 2019,12/15/2019,04/11/2020,Weekday,Morning,2.1,0.2
107,11758,Winter 2018,12/16/2018,04/06/2019,Weekday,PM Peak,0,0.3
107,11815,Summer 2024,06/16/2024,08/31/2024,Saturday,Night,0,0
107,11800,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,0,0
107,9562,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,0.1,0.1
107,11692,Fall 2021,09/05/2021,12/11/2021,Sunday,Morning,1,0.3
107,10775,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,3.4,0.1
107,10994,Fall 2018,09/02/2018,12/15/2018,Saturday,Morning,0.5,1.5
107,11804,Winter 2017,12/17/2017,04/07/2018,Sunday,Afternoon,1,0
107,11783,Winter 2018,12/16/2018,04/06/2019,Sunday,Evening,1.5,0.8
107,11781,Fall 2020,09/06/2020,12/12/2020,Weekday,Mid-Day,2.3,5
107,11012,Winter 2019,12/15/2019,04/11/2020,Weekday,PM Peak,0.3,1.4
107,11808,Fall 2020,09/06/2020,12/12/2020,Saturday,Afternoon,0,1.4
107,10762,Winter 2018,12/16/2018,04/06/2019,Sunday,Evening,0,0
107,11788,Summer 2019,06/16/2019,08/31/2019,Weekday,PM Peak,1.6,1.3
107,11816,Spring 2020 Special,05/03/2020,08/01/2020,Saturday,Evening,0,0.5
107,11817,Spring 2019,04/07/2019,06/15/2019,Saturday,Evening,0,0
107,11781,Winter 2022,12/11/2022,04/15/2023,Weekday,Mid-Day,1.2,3.4
107,11688,Spring 2020,04/12/2020,05/02/2020,Weekday,Morning,0,0.5
107,11816,Summer 2018,06/17/2018,09/01/2018,Saturday,Morning,1,0
107,11818,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,0.2,1.3
107,10784,Winter 2018,12/16/2018,04/06/2019,Weekday,Night,1,0.7
107,11799,Spring 2018,04/08/2018,06/16/2018,Sunday,Afternoon,4.3,7.2
107,9603,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,16.9,16.1
107,10749,Fall 2020,09/06/2020,12/12/2020,Weekday,Morning,1.3,0.1
107,11786,Spring 2021,04/18/2021,06/19/2021,Saturday,Evening,0,0
107,3767,Summer 2018,06/17/2018,09/01/2018,Sunday,Morning,0,0
107,11789,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0,2.2
107,3767,Spring 2021,04/18/2021,06/19/2021,Saturday,Evening,0,0
107,4045,Fall 2020,09/06/2020,12/12/2020,Saturday,Night,0.5,0
107,11788,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,0.7,2.4
107,11787,Winter 2023,12/17/2023,04/13/2024,Weekday,Morning,0,0.4
107,11819,Spring 2022,04/17/2022,06/18/2022,Weekday,Morning,0.2,0
107,9581,Spring 2023,04/16/2023,06/17/2023,Saturday,Morning,11.8,0.5
107,11788,Summer 2019,06/16/2019,08/31/2019,Weekday,Mid-Day,3.4,0.8
107,11792,Summer 2018,06/17/2018,09/01/2018,Weekday,Morning,1.8,0.6
107,11789,Winter 2018,12/16/2018,04/06/2019,Sunday,Evening,0,0.3
107,10903,Winter 2018,12/16/2018,04/06/2019,Weekday,Evening,0.6,0.8
107,4015,Fall 2019,09/01/2019,12/14/2019,Saturday,Night,2,0
107,4015,Winter 2019,12/15/2019,04/11/2020,Weekday,Mid-Day,11.7,1
107,11797,Fall 2023,09/03/2023,12/16/2023,Weekday,Night,0.4,0.4
107,11814,Fall 2020,09/06/2020,12/12/2020,Weekday,Mid-Day,0,0.4
107,11737,Spring 2019,04/07/2019,06/15/2019,Weekday,Evening,0,0
107,11699,Winter 2017,12/17/2017,04/07/2018,Weekday,Morning,0.8,5.5
107,11817,Winter 2019,12/15/2019,04/11/2020,Weekday,Evening,0.3,0.1
107,11820,Winter 2020,12/13/2020,04/17/2021,Weekday,Morning,0.2,0
107,11011,Summer 2022,06/19/2022,09/03/2022,Weekday,Mid-Day,0,0.5
107,11801,Spring 2019,04/07/2019,06/15/2019,Weekday,Night,0,0
107,11038,Winter 2017,12/17/2017,04/07/2018,Weekday,Morning,1.7,0
107,10775,Fall 2019,09/01/2019,12/14/2019,Sunday,Afternoon,4.5,0
107,9494,Winter 2022,12/11/2022,04/15/2023,Saturday,Evening,0.5,1.4
107,11756,Winter 2017,12/17/2017,04/07/2018,Weekday,PM Peak,0.5,2
107,11821,Summer 2024,06/16/2024,08/31/2024,Saturday,Morning,0,0
107,82,Winter 2019,12/15/2019,04/11/2020,Weekday,Mid-Day,1.9,2.1
107,4114,Fall 2022,09/04/2022,12/10/2022,Weekday,Night,0.3,0
107,11739,Summer 2020,08/02/2020,09/05/2020,Weekday,Morning,0.7,0.5
107,11822,Summer 2021,06/20/2021,09/04/2021,Saturday,Afternoon,0,0
107,11823,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,0.8,0.8
107,4130,Fall 2018,09/02/2018,12/15/2018,Weekday,Mid-Day,0,0
107,11803,Summer 2020,08/02/2020,09/05/2020,Weekday,PM Peak,0.2,0.1
107,9615,Fall 2021,09/05/2021,12/11/2021,Saturday,Night,0,0
107,4114,Fall 2020,09/06/2020,12/12/2020,Sunday,Afternoon,0.3,0
107,4,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,1.5,0.5
107,11792,Summer 2019,06/16/2019,08/31/2019,Saturday,Evening,4,4.7
107,11784,Winter 2023,12/17/2023,04/13/2024,Weekday,Morning,0,0.2
107,11807,Winter 2019,12/15/2019,04/11/2020,Weekday,Night,0.2,0
107,11800,Summer 2020,08/02/2020,09/05/2020,Weekday,Evening,0.5,1
107,10791,Fall 2022,09/04/2022,12/10/2022,Weekday,Night,0.2,1.4
107,4130,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0,0.1
107,4114,Winter 2017,12/17/2017,04/07/2018,Saturday,Morning,0.2,0.5
107,2525,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,4.3,3.9
107,4130,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0,0
107,11824,Winter 2018,12/16/2018,04/06/2019,Weekday,Evening,0.5,0
107,11825,Fall 2018,09/02/2018,12/15/2018,Weekday,PM Peak,4.9,0.8
107,2446,Summer 2024,06/16/2024,08/31/2024,Weekday,PM Peak,1.1,1
107,11761,Fall 2018,09/02/2018,12/15/2018,Weekday,PM Peak,0.5,3.1
107,11800,Spring 2021,04/18/2021,06/19/2021,Weekday,Night,0.1,0
107,11788,Fall 2020,09/06/2020,12/12/2020,Sunday,Afternoon,0,0
107,11797,Winter 2022,12/11/2022,04/15/2023,Weekday,PM Peak,0.7,2
107,3224,Summer 2024,06/16/2024,08/31/2024,Saturday,Morning,0,0
107,10923,Fall 2022,09/04/2022,12/10/2022,Weekday,Night,0.1,0
107,11779,Winter 2017,12/17/2017,04/07/2018,Sunday,Morning,0,0
111,11826,Spring 2020,04/12/2020,05/02/2020,Weekday,Evening,0,0
111,11827,Winter 2020,12/13/2020,04/17/2021,Saturday,Morning,0,0
111,2409,Winter 2023,12/17/2023,04/13/2024,Weekday,PM Peak,17.1,0
111,11828,Summer 2020,08/02/2020,09/05/2020,Weekday,PM Peak,5.8,1.6
111,11829,Winter 2022,12/11/2022,04/15/2023,Weekday,Night,0,0
111,11830,Fall 2020,09/06/2020,12/12/2020,Saturday,Morning,0,0
111,11831,Summer 2023,06/18/2023,09/02/2023,Weekday,Night,0,0
111,4111,Summer 2021,06/20/2021,09/04/2021,Weekday,Mid-Day,0,0.3
111,11832,Fall 2022,09/04/2022,12/10/2022,Weekday,PM Peak,0.2,0.1
111,11833,Winter 2020,12/13/2020,04/17/2021,Weekday,Evening,0,2.2
111,11834,Fall 2023,09/03/2023,12/16/2023,Weekday,PM Peak,0.9,2.2
111,11826,Winter 2023,12/17/2023,04/13/2024,Weekday,Night,0,0
111,11835,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,3.5,0
111,11836,Summer 2023,06/18/2023,09/02/2023,Weekday,Mid-Day,2.3,0
111,11831,Winter 2022,12/11/2022,04/15/2023,Saturday,Night,0,0.3
111,11837,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Mid-Day,0.2,0.1
111,11827,Fall 2021,09/05/2021,12/11/2021,Sunday,Morning,0,0
111,11838,Summer 2022,06/19/2022,09/03/2022,Saturday,Night,0.5,0
111,2521,Summer 2020,08/02/2020,09/05/2020,Sunday,Afternoon,3,6
111,2409,Fall 2019,09/01/2019,12/14/2019,Weekday,Evening,0,0
111,11836,Summer 2024,06/16/2024,08/31/2024,Saturday,Afternoon,0,0
111,11839,Summer 2020,08/02/2020,09/05/2020,Weekday,Evening,1,2.6
111,11840,Fall 2022,09/04/2022,12/10/2022,Sunday,Afternoon,0.7,0.2
111,11831,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0.5,0.8
111,11832,Winter 2022,12/11/2022,04/15/2023,Weekday,Mid-Day,0.1,0.2
111,11841,Summer 2024,06/16/2024,08/31/2024,Sunday,Afternoon,1.7,0.3
111,11840,Fall 2019,09/01/2019,12/14/2019,Weekday,Evening,2,0
111,11842,Winter 2023,12/17/2023,04/13/2024,Weekday,Evening,0,3.6
111,4111,Spring 2020,04/12/2020,05/02/2020,Weekday,Mid-Day,0,0
111,11827,Summer 2024,06/16/2024,08/31/2024,Sunday,Morning,0,0
111,4111,Fall 2022,09/04/2022,12/10/2022,Weekday,PM Peak,0.1,1.5
111,11839,Summer 2022,06/19/2022,09/03/2022,Weekday,Evening,4.4,2.6
111,11843,Fall 2021,09/05/2021,12/11/2021,Saturday,Evening,0,0
111,11839,Summer 2023,06/18/2023,09/02/2023,Saturday,Afternoon,6.1,11.1
111,11830,Winter 2020,12/13/2020,04/17/2021,Sunday,Morning,0,0
111,11836,Fall 2021,09/05/2021,12/11/2021,Saturday,Afternoon,0,0
111,1783,Winter 2023,12/17/2023,04/13/2024,Weekday,PM Peak,0.7,3.4
111,11844,Spring 2024,04/14/2024,06/15/2024,Weekday,Night,0,0
111,11839,Winter 2023,12/17/2023,04/13/2024,Saturday,Afternoon,9,14
111,3248,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0,0
111,11845,Spring 2024,04/14/2024,06/15/2024,Saturday,Morning,0,0
111,11846,Spring 2021,04/18/2021,06/19/2021,Weekday,PM Peak,0.3,0.2
111,11839,Spring 2024,04/14/2024,06/15/2024,Weekday,Mid-Day,7,10.5
111,11847,Spring 2020,04/12/2020,05/02/2020,Saturday,Afternoon,4,1
111,11847,Winter 2021,12/12/2021,04/16/2022,Sunday,Afternoon,0.5,0.5
111,11837,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,3,0
111,11848,Summer 2023,06/18/2023,09/02/2023,Saturday,Morning,0,1.2
111,3961,Winter 2020,12/13/2020,04/17/2021,Sunday,Morning,0,2.5
111,11849,Spring 2019,04/07/2019,06/15/2019,Saturday,Evening,0,1
111,11850,Fall 2022,09/04/2022,12/10/2022,Sunday,Morning,3,5.7
111,11827,Spring 2020 Special,05/03/2020,08/01/2020,Weekday,Morning,0.7,0.5
111,11840,Fall 2020,09/06/2020,12/12/2020,Saturday,Morning,0,1
111,2409,Fall 2023,09/03/2023,12/16/2023,Sunday,Afternoon,18.9,1.2
111,11851,Fall 2019,09/01/2019,12/14/2019,Saturday,Evening,0,1
111,11829,Spring 2020 Special,05/03/2020,08/01/2020,Saturday,Night,0,0
112,3350,Winter 2018,12/16/2018,04/06/2019,Saturday,Evening,0,2
112,11852,Winter 2021,12/12/2021,04/16/2022,Weekday,Morning,0,0
112,11739,Winter 2018,12/16/2018,04/06/2019,Weekday,Morning,0,0.3
112,11853,Summer 2018,06/17/2018,09/01/2018,Sunday,Afternoon,0,0
112,10902,Spring 2020 Special,05/03/2020,08/01/2020,Sunday,Afternoon,0,0
112,11741,Summer 2018,06/17/2018,09/01/2018,Weekday,PM Peak,0,0
112,11854,Spring 2018,04/08/2018,06/16/2018,Weekday,Evening,0,0.5
112,11855,Spring 2021,04/18/2021,06/19/2021,Saturday,Afternoon,0,0
112,11738,Winter 2019,12/15/2019,04/11/2020,Weekday,Morning,0,0
112,11852,Winter 2018,12/16/2018,04/06/2019,Sunday,Afternoon,0,4
112,11820,Fall 2018,09/02/2018,12/15/2018,Weekday,Night,0,0
112,10922,Summer 2019,06/16/2019,08/31/2019,Weekday,Morning,0,1
112,10753,Summer 2018,06/17/2018,09/01/2018,Sunday,Afternoon,1,0
112,11040,Winter 2017,12/17/2017,04/07/2018,Saturday,Afternoon,1.5,1.5
112,3191,Winter 2022,12/11/2022,04/15/2023,Weekday,Mid-Day,4,0.5
112,11856,Winter 2019,12/15/2019,04/11/2020,Saturday,Morning,0,0
112,10743,Winter 2021,12/12/2021,04/16/2022,Saturday,Afternoon,1,0
112,10753,Summer 2020,08/02/2020,09/05/2020,Saturday,Afternoon,0,0
112,11857,Summer 2019,06/16/2019,08/31/2019,Sunday,Afternoon,0,0
112,11025,Spring 2019,04/07/2019,06/15/2019,Saturday,Evening,7.5,2
112,11739,Summer 2019,06/16/2019,08/31/2019,Weekday,Evening,0,0
112,10756,Winter 2018,12/16/2018,04/06/2019,Saturday,Night,0,0
112,10957,Spring 2020,04/12/2020,05/02/2020,Weekday,Evening,0.2,0
112,3191,Winter 2017,12/17/2017,04/07/2018,Saturday,Afternoon,1,0
112,11809,Winter 2021,12/12/2021,04/16/2022,Saturday,Afternoon,0,0
112,11858,Spring 2019,04/07/2019,06/15/2019,Weekday,Night,0,0
112,10744,Winter 2018,12/16/2018,04/06/2019,Saturday,Afternoon,0,1
112,10747,Summer 2018,06/17/2018,09/01/2018,Weekday,Evening,0,2.3
112,11859,Spring 2019,04/07/2019,06/15/2019,Sunday,Afternoon,0,0
112,10751,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,0.7,0.9
112,2494,Summer 2020,08/02/2020,09/05/2020,Weekday,PM Peak,0,0
112,10922,Summer 2018,06/17/2018,09/01/2018,Weekday,Night,0,0
112,2494,Fall 2018,09/02/2018,12/15/2018,Weekday,Night,0,0
112,11860,Spring 2023,04/16/2023,06/17/2023,Saturday,Afternoon,0,0
112,11857,Spring 2024,04/14/2024,06/15/2024,Weekday,Morning,0,0.3
112,11824,Spring 2023,04/16/2023,06/17/2023,Weekday,PM Peak,0,0
112,10757,Spring 2021,04/18/2021,06/19/2021,Saturday,Afternoon,0,0
112,10752,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,0,0
114,11861,Winter 2017,12/17/2017,04/07/2018,Saturday,Evening,0,0.5
114,11180,Spring 2019,04/07/2019,06/15/2019,Weekday,PM Peak,0,0.2
114,11862,Winter 2020,12/13/2020,04/17/2021,Weekday,PM Peak,0.3,1.8
114,11863,Fall 2018,09/02/2018,12/15/2018,Weekday,Evening,0,2
114,11864,Summer 2019,06/16/2019,08/31/2019,Weekday,Night,0,0
114,11865,Winter 2017,12/17/2017,04/07/2018,Sunday,Afternoon,0,1
114,11866,Fall 2020,09/06/2020,12/12/2020,Weekday,PM Peak,0.1,0
114,11867,Summer 2020,08/02/2020,09/05/2020,Sunday,Afternoon,0,0
114,9685,Fall 2019,09/01/2019,12/14/2019,Weekday,PM Peak,1,0.2
114,11868,Summer 2021,06/20/2021,09/04/2021,Weekday,Mid-Day,0,0.3
115,11869,Spring 2024,04/14/2024,06/15/2024,Weekday,PM Peak,0,0.5
115,11870,Winter 2022,12/11/2022,04/15/2023,Weekday,Morning,1.2,0.8
114,11196,Spring 2021,04/18/2021,06/19/2021,Weekday,Mid-Day,0,1
114,3934,Winter 2020,12/13/2020,04/17/2021,Weekday,PM Peak,0,0
114,11871,Winter 2017,12/17/2017,04/07/2018,Weekday,Night,0,0
114,11184,Summer 2018,06/17/2018,09/01/2018,Weekday,Mid-Day,1.6,0.4
114,11872,Spring 2018,04/08/2018,06/16/2018,Weekday,Mid-Day,0.5,0.5
114,11873,Fall 2021,09/05/2021,12/11/2021,Weekday,Mid-Day,1.5,0.5
114,3402,Fall 2019,09/01/2019,12/14/2019,Weekday,Morning,1,0.8
114,11191,Winter 2017,12/17/2017,04/07/2018,Sunday,Afternoon,2,1
114,9723,Summer 2018,06/17/2018,09/01/2018,Saturday,Afternoon,0,0
114,11088,Fall 2018,09/02/2018,12/15/2018,Weekday,Mid-Day,68,74.1
