StopID,StreetID,StopNumber
9572,601,20213
9573,458,40749
9574,99,40372
9575,612,20335
9576,99,40373
9577,592,20352
9578,458,40646
9579,638,40553
9580,99,40433
9581,638,40549
9582,955,20384
9583,730,20413
9584,734,20400
9585,601,10552
9586,722,40584
9587,601,20240
9588,99,40640
9589,722,40573
9590,794,20345
9591,664,20420
9592,652,40651
9593,54,40744
9594,664,20380
9595,601,20279
9596,722,40582
9597,426,10569
9598,99,40418
9599,99,40682
9600,99,40692
9601,601,20258
9602,601,10568
9603,99,40423
9604,334,10716
9605,601,20206
9606,601,10551
9607,458,40808
9608,652,40659
9609,99,40430
9610,99,40374
9611,601,10556
9612,659,40592
9613,601,20236
9614,99,40410
9615,99,40381
9616,1021,20298
9617,601,10566
9618,601,20254
9619,99,40629
9620,601,20267
9621,625,10247
9622,546,10253
9623,23,10282
9624,546,10250
9625,658,10723
9626,783,10908
9627,546,10239
9628,822,10241
9629,196,10741
9630,546,10248
9631,605,10268
9632,641,10821
9633,546,10238
9634,196,10737
9635,658,10724
9636,605,10259
9637,546,10234
9638,658,10722
9639,605,10264
9640,23,10284
9641,605,10265
9642,605,10267
9643,605,10256
9644,605,10262
9645,23,10288
9646,546,10251
9647,658,10729
9648,996,10791
9649,625,10246
9650,546,10237
9651,658,10744
9652,23,10283
9653,23,10286
9654,900,10743
9655,546,10252
9656,546,10245
9657,605,10255
9658,151,50191
9659,595,50708
9660,310,50678
9661,637,50272
9662,407,20107
9663,644,50722
9664,310,50879
9665,637,50285
9666,637,50567
9667,637,50282
9668,595,50637
9669,686,50631
9670,637,50570
9671,151,50493
9672,625,10515
9673,637,50584
9674,637,50587
9675,637,50276
9676,637,50280
9677,644,50627
9678,745,20066
9679,625,10518
9680,755,50274
9681,637,50557
9682,686,50716
9683,774,10510
9684,625,10526
9685,151,50497
9686,625,10508
9687,637,50551
9688,151,50190
9689,625,10493
9690,637,50574
9691,686,50731
9692,625,10497
9693,823,50712
9694,686,50438
9695,825,50271
9696,595,50638
9697,64,10624
9698,625,10494
9699,625,10505
9700,637,50293
9701,637,50558
9702,595,50706
9703,625,11025
9704,151,50489
9705,637,50275
9706,625,10511
9707,637,50770
9708,686,50432
9709,100,50719
9710,637,50582
9711,637,50575
9712,407,20106
9713,637,50561
9714,686,50608
9715,595,50707
9716,637,50281
9717,637,50577
9718,625,10513
9719,625,10506
9720,637,50588
9721,637,50571
9722,637,50297
9723,151,50491
9724,637,50552
9725,637,50573
9726,615,50286
9727,625,10530
9728,637,50585
9729,625,10529
9730,625,10499
9731,637,50292
9732,637,50576
9733,637,50590
9734,637,50555
9735,625,10521
9736,828,50270
9737,637,50578
9738,745,20064
9739,686,50440
9740,644,50817
9741,637,50554
9742,637,50569
9743,823,50710
9744,637,50586
9745,625,10516
9746,625,20088
9747,686,50720
9748,625,10524
9749,637,50299
9750,595,50684
9751,595,50442
9752,637,50566
9753,625,10496
9754,151,50494
9755,637,50685
9756,595,50635
9757,637,50580
9758,637,50563
9759,823,50711
9760,686,50441
9761,823,50713
9762,823,50729
9763,720,50265
9764,625,10525
9765,777,10158
9766,625,10504
9767,637,50279
9768,625,10531
9769,637,50589
9770,637,50192
9771,637,50296
9772,637,50294
9773,625,10502
9774,151,50490
9775,637,50565
9776,625,20100
9777,637,50278
9778,595,50737
9779,637,50579
9780,637,50562
9781,637,50289
9782,637,50771
9783,625,10533
9784,720,50264
9785,637,50273
9786,625,10495
9787,625,10514
9788,637,50291
9789,637,50556
9790,625,20093
9791,637,50269
9792,637,50583
9793,637,50568
9794,605,20080
9795,622,30520
9796,636,10472
9797,679,30556
9798,622,30756
9799,636,20083
9800,704,30316
9801,714,30514
9802,636,10451
9803,605,20076
9804,622,30115
9805,399,10696
9806,732,20122
9807,636,20109
9808,605,20073
9809,249,20422
9810,636,10485
9811,655,30568
9812,655,30580
9813,622,30192
9814,636,10465
9815,605,20074
9816,605,20078
9817,679,30657
9818,636,20085
9819,636,20145
9820,839,30086
9821,655,30570
9822,625,10135
9823,622,30248
9824,636,10457
9825,714,30536
9826,622,30471
9827,636,20018
9828,636,10461
9829,622,30466
9830,636,10471
9831,766,10534
9832,636,10452
9833,636,10458
9834,679,30566
9835,605,20523
9836,714,30531
9837,622,30315
9838,679,30557
9839,636,10473
9840,636,10481
9841,714,30535
9842,811,30913
9843,63,30652
9844,399,10536
9845,935,10475
9846,636,10462
9847,636,10453
9848,622,30116
9849,679,30696
9850,622,30473
9851,636,10456
9852,636,20082
9853,655,30571
9854,636,20084
9855,636,20037
9856,622,30475
9857,622,30469
9858,622,30318
9859,622,30163
9860,679,30558
9861,636,10488
9862,655,30575
9863,63,30651
9864,63,30653
9865,679,30560
9866,655,30579
9867,636,10476
9868,636,10459
9869,622,30195
9870,64,30092
9871,679,30655
9872,655,30576
9873,622,30245
9874,655,30639
9875,636,10466
9876,636,10477
9877,679,30559
9878,605,20071
9879,774,10463
9880,10,20063
9881,591,30679
9882,599,50926
9883,151,50484
9884,315,10057
9885,179,60918
9886,93,50309
9887,181,50656
9888,678,50304
9889,102,30491
9890,683,60910
9891,701,50634
9892,650,30525
9893,708,30708
9894,650,30704
9895,705,30311
9896,705,30175
9897,728,50480
9898,669,30727
9899,696,50106
9900,705,30261
9901,705,30296
9902,151,50598
9903,705,30277
9904,705,30495
9905,669,30492
9906,315,10067
9907,633,50345
9908,708,30707
9909,669,30728
9910,650,30686
9911,669,30716
9912,650,30547
9913,705,30260
9914,781,10596
9915,669,30731
9916,310,50882
9917,669,30715
9918,599,50786
9919,728,50466
9920,650,30666
9921,669,30526
9922,599,50788
9923,669,30735
9924,315,10006
9925,731,50451
9926,669,30541
9927,728,50478
9928,835,30685
9929,151,50482
9930,315,10186
9931,56,50709
9932,847,50618
9933,678,50300
9934,650,30677
9935,650,30548
9936,325,10598
9937,590,50316
9938,669,30744
9939,650,30694
9940,315,10060
9941,179,60926
9942,56,50458
9943,650,30764
9944,315,10064
9945,633,50130
9946,650,30664
9947,835,30670
9948,705,30326
9949,684,10616
9950,591,30680
9951,650,30702
9952,56,50456
9953,315,10062
9954,102,30494
9955,705,30093
9956,835,30684
9957,669,30726
9958,705,30278
9959,896,50330
9960,899,50581
9961,669,30527
9962,705,30325
9963,847,50842
9964,705,30176
9965,633,50323
9966,705,30320
9967,599,50924
9968,705,30499
9969,599,50911
9970,56,50693
9971,650,30763
9972,669,30738
9973,650,30687
9974,870,10005
9975,728,50474
9976,705,30118
9977,705,30200
9978,705,30497
9979,650,30667
9980,315,10061
9981,728,50468
9982,939,50792
9983,93,50308
9984,599,50658
9985,650,30539
9986,701,50311
9987,650,30543
9988,650,30690
9989,151,50486
9990,591,30681
9991,669,30742
9992,696,50101
9993,615,50763
9994,151,50724
9995,56,50701
9996,650,30692
9997,336,50113
9998,650,30689
9999,705,30321
10000,728,50465
10001,56,50691
10002,705,30117
10003,701,50633
10004,728,50469
10005,599,50922
10006,669,30714
10007,315,10063
10008,650,30488
10009,669,30546
10010,315,10065
10011,590,50319
10012,696,50103
10013,669,30493
10014,678,50301
10015,731,50446
10016,315,10008
10017,835,30682
10018,179,60916
10019,650,30765
10020,633,50328
10021,669,30743
10022,181,50453
10023,669,30734
10024,650,30693
10025,835,30669
10026,701,50310
10027,650,30701
10028,731,50449
10029,669,30739
10030,315,10009
10031,56,50096
10032,181,50702
10033,701,50849
10034,599,50768
10035,895,50919
10036,669,30713
10037,669,30741
10038,669,30723
10039,976,50104
10040,669,30730
10041,590,50314
10042,728,50467
10043,599,50730
10044,591,30678
10045,669,30736
10046,731,50443
10047,708,30709
10048,599,50769
10049,1014,30710
10050,669,30550
10051,678,50305
10052,895,50503
10053,1015,50452
10054,650,30853
10055,633,50324
10056,669,30711
10057,705,30197
10058,728,50471
10059,310,50659
10060,336,50108
10061,895,50921
10062,705,30279
10063,633,50353
10064,650,30542
10065,731,50447
10066,728,50473
10067,650,30676
10068,599,50787
10069,728,50900
10070,728,50470
10071,669,30549
10072,708,30705
10073,56,50654
10074,17,10759
10075,639,30608
10076,617,30618
10077,247,30264
10078,247,30239
10079,665,30381
10080,639,30607
10081,690,10877
10082,29,10211
10083,733,30201
10084,665,30361
10085,665,30372
10086,247,30247
10087,761,30905
10088,757,10194
10089,665,30371
10090,247,30246
10091,14,30920
10092,247,30243
10093,799,30206
10094,247,30263
10095,639,30613
10096,639,30590
10097,639,30581
10098,773,30903
10099,639,30585
10100,247,30213
10101,29,10208
10102,733,30266
10103,247,30220
10104,618,10765
10105,14,30924
10106,247,30211
10107,665,30896
10108,733,30181
10109,247,30259
10110,880,30233
10111,761,30907
10112,718,30240
10113,247,30236
10114,618,10768
10115,665,30879
10116,665,30362
10117,917,30202
10118,14,30919
10119,919,30228
10120,617,30614
10121,639,30582
10122,733,30203
10123,761,30908
10124,666,10777
10125,639,30599
10126,618,10772
10127,954,30212
10128,665,30205
10129,906,30904
10130,247,30217
10131,639,30584
10132,880,30232
10133,196,10201
10134,247,30257
10135,17,10756
10136,247,30258
10137,919,30227
10138,665,30378
10139,204,30911
10140,773,30901
10141,17,10757
10142,953,30250
10143,639,30610
10144,665,30890
10145,690,10878
10146,247,30244
10147,799,30207
10148,773,30902
10149,639,30910
10150,618,10766
10151,247,30241
10152,247,30218
10153,247,30221
10154,639,30609
10155,247,30235
10156,247,30209
10157,639,30611
10158,761,30906
10159,665,30875
10160,14,30926
10161,247,30230
10162,247,30216
10163,17,10751
10164,600,30748
10165,64,30085
10166,102,30386
10167,639,30042
10168,609,10148
10169,609,10126
10170,639,30223
10171,64,30040
10172,639,30187
10173,754,30793
10174,64,30029
10175,609,60380
10176,639,30416
10177,609,60457
10178,609,60312
10179,639,30413
10180,64,30009
10181,611,60475
10182,609,60313
10183,64,30037
10184,609,10127
10185,102,30397
10186,609,10129
10187,64,30028
10188,64,30012
10189,827,30799
10190,639,30401
10191,609,60314
10192,64,30016
10193,639,30400
10194,64,30057
10195,827,30800
10196,64,30034
10197,609,60309
10198,64,30013
10199,609,60463
10200,639,30402
10201,64,30036
10202,64,30935
10203,64,30056
10204,688,60453
10205,688,60780
10206,639,30226
10207,639,30185
10208,64,30051
10209,849,10145
10210,609,60378
10211,884,30795
10212,639,30534
10213,64,30019
10214,639,30421
10215,639,30041
10216,639,30419
10217,609,60470
10218,64,30802
10219,609,10068
10220,64,30011
10221,64,30045
10222,639,30219
10223,64,30074
10224,609,60375
10225,609,60436
10226,609,60691
10227,64,30046
10228,611,60474
10229,260,60318
10230,639,30417
10231,609,60692
10232,639,30139
10233,609,60469
10234,639,30108
10235,609,60384
10236,64,30018
10237,1003,30047
10238,1004,30797
10239,64,30014
10240,639,30412
10241,609,60369
10242,639,30109
10243,893,30075
10244,102,30374
10245,609,10143
10246,64,30022
10247,102,30395
10248,639,30399
10249,609,60460
10250,609,10140
10251,593,20320
10252,594,10323
10253,662,50095
10254,269,50624
10255,676,50054
10256,618,10418
10257,594,10312
10258,290,50043
10259,594,10324
10260,618,10391
10261,737,50121
10262,738,50141
10263,618,10407
10264,618,10420
10265,336,50081
10266,696,50064
10267,737,50118
10268,696,50069
10269,699,50066
10270,93,50137
10271,594,10317
10272,475,50132
10273,646,50097
10274,93,50128
10275,618,10401
10276,594,10320
10277,696,50065
10278,618,10770
10279,737,50124
10280,336,50079
10281,63,20477
10282,336,50076
10283,594,10313
10284,63,20479
10285,618,10769
10286,662,50092
10287,88,10790
10288,290,50042
10289,618,10419
10290,292,50254
10291,662,50087
10292,618,10395
10293,88,10709
10294,533,50206
10295,618,20038
10296,618,10396
10297,292,50258
10298,290,50036
10299,290,50039
10300,227,50085
10301,662,50089
10302,618,10399
10303,594,10322
10304,676,50056
10305,936,50119
10306,940,50138
10307,909,10491
10308,618,10421
10309,618,10412
10310,533,50250
10311,737,50120
10312,618,20032
10313,618,10404
10314,593,20432
10315,618,10417
10316,290,50037
10317,618,10398
10318,93,50136
10319,63,10389
10320,618,10392
10321,292,50257
10322,662,50090
10323,618,10390
10324,737,50112
10325,292,50255
10326,336,50078
10327,594,10305
10328,618,10393
10329,737,50041
10330,23,10292
10331,737,50117
10332,662,50093
10333,292,50261
10334,594,10318
10335,336,50111
10336,737,50125
10337,618,10789
10338,63,10387
10339,696,50063
10340,618,10409
10341,1006,50115
10342,618,10405
10343,662,50088
10344,290,50044
10345,909,10489
10346,533,50251
10347,292,50621
10348,646,50098
10349,618,10410
10350,737,50116
10351,618,10400
10352,618,20036
10353,292,50253
10354,533,50252
10355,118,50039
10356,618,10394
10357,23,10291
10358,118,60928
10359,368,40484
10360,118,10112
10361,271,60351
10362,368,40499
10363,770,40440
10364,106,10806
10365,118,60330
10366,118,10113
10367,368,40488
10368,106,10820
10369,368,40489
10370,118,60350
10371,118,60345
10372,368,40491
10373,196,10190
10374,605,20147
10375,368,40497
10376,118,60340
10377,118,60329
10378,368,40485
10379,368,40492
10380,770,40442
10381,908,30082
10382,605,10327
10383,368,40483
10384,851,10805
10385,106,10813
10386,118,60337
10387,368,40490
10388,118,60331
10389,930,40518
10390,64,30084
10391,368,40486
10392,368,40494
10393,368,40478
10394,930,40522
10395,681,40479
10396,605,20075
10397,441,40521
10398,99,40370
10399,118,60339
10400,368,40477
10401,106,10841
10402,118,60328
10403,118,60338
10404,605,20081
10405,118,60335
10406,746,40475
10407,106,10503
10408,770,40439
10409,106,10834
10410,368,40474
10411,656,20476
10412,463,10815
10413,118,60344
10414,770,40441
10415,796,10114
10416,118,60342
10417,463,10191
10418,118,60333
10419,368,40496
10420,118,60336
10421,354,20296
10422,601,20266
10423,886,20407
10424,601,20235
10425,601,20259
10426,664,20376
10427,612,20433
10428,664,20375
10429,664,20374
10430,664,20381
10431,767,10441
10432,463,10431
10433,463,10197
10434,196,10442
10435,196,10444
10436,196,10435
10437,625,10434
10438,196,10433
10439,196,10439
10440,463,10425
10441,196,10875
10442,463,10426
10443,340,10657
10444,619,20182
10445,619,20186
10446,619,20170
10447,695,20327
10448,619,20139
10449,619,20198
10450,619,20136
10451,619,20180
10452,619,20179
10453,734,20397
10454,695,20324
10455,619,20173
10456,619,20197
10457,619,20417
10458,619,20163
10459,619,20185
10460,695,20326
10461,619,20124
10462,619,20184
10463,619,20129
10464,619,20188
10465,734,20401
10466,619,20172
10467,619,20193
10468,619,20137
10469,619,20141
10470,619,20142
10471,619,20128
10472,734,20404
10473,695,20330
10474,734,20402
10475,619,20160
10476,619,20167
10477,619,20132
10478,619,20164
10479,619,20133
10480,619,20156
10481,619,20175
10482,734,20405
10483,619,20130
10484,592,20350
10485,619,20161
10486,619,20125
10487,619,20127
10488,619,20189
10489,619,20166
10490,734,20399
10491,616,10347
10492,594,10346
10493,593,20456
10494,10,20062
10495,496,20119
10496,249,20069
10497,407,20104
10498,10,20027
10499,780,20025
10500,594,10349
10501,10,20051
10502,605,20077
10503,594,20014
10504,249,20058
10505,10,20059
10506,594,20149
10507,496,20196
10508,249,20067
10509,964,10345
10510,658,10720
10511,496,20096
10512,594,10337
10513,594,10348
10514,594,20015
10515,10,20035
10516,249,20065
10517,990,20116
10518,594,10341
10519,340,10658
10520,990,20114
10521,594,10334
10522,594,10310
10523,496,20120
10524,594,10330
10525,960,10339
10526,594,10342
10527,402,30878
10528,10,20021
10529,765,30865
10530,830,30868
10531,402,30863
10532,594,20529
10533,594,20539
10534,928,20046
10535,655,30959
10536,594,20537
10537,765,30828
10538,655,30870
10539,780,20045
10540,1023,30966
10541,928,10793
10542,647,10100
10543,463,10424
10544,739,61202
10545,789,10091
10546,795,10107
10547,642,60255
10548,647,10099
10549,214,10817
10550,810,62014
10551,196,10448
10552,851,10430
10553,214,10111
10554,196,10443
10555,751,10088
10556,153,10108
10557,604,10093
10558,914,10445
10559,463,10427
10560,604,10094
10561,209,10664
10562,642,60235
10563,214,10087
10564,666,10778
10565,795,10106
10566,938,10090
10567,960,10449
10568,214,10097
10569,983,10104
10570,627,11024
10571,214,10095
10572,938,10089
10573,214,10096
10574,214,10103
10575,25,61270
10576,642,60234
10577,29,10591
10578,622,30521
10579,102,30500
10580,655,30567
10581,10,30698
10582,63,30791
10583,708,30672
10584,675,30767
10585,675,30788
10586,63,30772
10587,675,30787
10588,63,30882
10589,1001,30805
10590,10,30700
10591,64,30015
10592,665,30182
10593,357,30348
10594,888,30933
10595,799,30128
10596,799,30183
10597,923,30929
10598,357,30350
10599,481,30952
10600,44,30979
10601,102,30479
10602,597,30634
10603,639,30510
10604,102,30476
10605,639,30754
10606,102,30463
10607,597,30637
10608,639,30604
10609,597,30594
10610,102,10298
10611,597,30636
10612,102,30001
10613,705,30496
10614,33,30587
10615,597,30598
10616,102,30456
10617,639,30601
10618,658,10747
10619,102,30436
10620,639,30589
10621,33,30836
10622,614,30945
10623,597,30635
10624,102,10299
10625,639,30782
10626,639,30783
10627,88,10832
10628,33,30839
10629,102,30464
10630,658,10746
10631,481,30950
10632,617,30615
10633,639,30392
10634,33,30837
10635,102,30501
10636,102,30437
10637,481,30951
10638,102,30426
10639,773,30900
10640,102,30338
10641,906,30909
10642,102,10749
10643,102,30465
10644,614,30946
10645,102,10300
10646,44,30978
10647,102,30425
10648,614,30949
10649,639,30605
10650,102,30478
10651,614,30948
10652,658,10713
10653,196,10740
10654,102,10301
10655,102,30487
10656,597,30638
10657,614,30944
10658,617,30630
10659,102,30459
10660,102,30490
10661,617,30632
10662,33,30841
10663,33,30840
10664,33,30842
10665,102,30502
10666,614,30942
10667,639,30603
10668,102,30486
10669,617,30617
10670,523,30851
10671,523,30850
10672,614,30947
10673,131,60253
10674,618,10414
10675,214,10110
10676,213,30140
10677,213,30147
10678,357,30347
10679,213,30131
10680,614,30962
10681,213,30130
10682,705,30177
10683,785,30142
10684,213,30164
10685,213,30168
10686,802,30133
10687,816,30151
10688,758,30675
10689,831,10901
10690,213,30137
10691,357,30346
10692,758,30781
10693,102,30353
10694,614,30405
10695,614,30050
10696,213,30152
10697,213,30153
10698,614,30006
10699,758,30345
10700,614,30410
10701,665,30027
10702,893,30161
10703,213,30132
10704,758,30342
10705,266,10710
10706,614,30003
10707,618,10750
10708,880,30148
10709,64,30025
10710,614,30341
10711,213,30160
10712,784,30169
10713,799,30020
10714,213,30135
10715,213,30143
10716,614,30007
10717,614,30457
10718,213,30157
10719,213,30172
10720,880,30149
10721,995,30134
10722,1000,30370
10723,213,30174
10724,816,30150
10725,799,30107
10726,213,30146
10727,357,30352
10728,213,30158
10729,102,30894
10730,614,30351
10731,614,30340
10732,213,30170
10733,213,30136
10734,857,40664
10735,623,40666
10736,857,40753
10737,834,40356
10738,623,40705
10739,638,40552
10740,834,40739
10741,474,40604
10742,446,40862
10743,668,40107
10744,171,40115
10745,171,40642
10746,712,40177
10747,535,40164
10748,661,40447
10749,712,40185
10750,171,40220
10751,171,40634
10752,753,40054
10753,921,40834
10754,521,10838
10755,668,40104
10756,171,40119
10757,712,40169
10758,643,40638
10759,368,40452
10760,643,40354
10761,550,50161
10762,709,40225
10763,782,40224
10764,93,50626
10765,643,40559
10766,792,40240
10767,782,40241
10768,643,40343
10769,368,40451
10770,694,40210
10771,323,10687
10772,881,40639
10773,689,50169
10774,643,40276
10775,792,40133
10776,941,10685
10777,694,40784
10778,368,40455
10779,643,40673
10780,643,40259
10781,368,40453
10782,689,50162
10783,643,40558
10784,709,40207
10785,643,40514
10786,368,40449
10787,93,50625
10788,709,40208
10789,643,40243
10790,643,40515
10791,643,40672
10792,643,40355
10793,596,40701
10794,164,40328
10795,643,40277
10796,52,40904
10797,660,40669
10798,509,40828
10799,52,40895
10800,602,40233
10801,631,10353
10802,660,40316
10803,694,40788
10804,682,40268
10805,750,40132
10806,744,40883
10807,756,40459
10808,631,10363
10809,744,40882
10810,682,40273
10811,660,40299
10812,682,40253
10813,660,40319
10814,52,40897
10815,54,40702
10816,54,40836
10817,744,40881
10818,682,40266
10819,164,40327
10820,682,40250
10821,660,40317
10822,815,40122
10823,682,40267
10824,824,40825
10825,750,40380
10826,52,40890
10827,750,40123
10828,54,40059
10829,596,40697
10830,845,40311
10831,756,40340
10832,660,40307
10833,682,40257
10834,164,40334
10835,602,40278
10836,694,40800
10837,682,40248
10838,54,40829
10839,660,40302
10840,682,40246
10841,660,40318
10842,509,40472
10843,660,40296
10844,164,40338
10845,744,40871
10846,660,40297
10847,613,40694
10848,682,40269
10849,613,40703
10850,334,10359
10851,596,40767
10852,52,40892
10853,602,40290
10854,602,40264
10855,934,40333
10856,509,40813
10857,756,40341
10858,613,40695
10859,164,40346
10860,942,40347
10861,596,40700
10862,660,40303
10863,164,40350
10864,682,40687
10865,967,40818
10866,971,40516
10867,602,40295
10868,682,40249
10869,971,40816
10870,631,10357
10871,643,40312
10872,660,40300
10873,815,40686
10874,509,40815
10875,682,40251
10876,52,40769
10877,602,40291
10878,509,40826
10879,815,40108
10880,52,40894
10881,744,40884
10882,682,40275
10883,164,40345
10884,509,40814
10885,682,40274
10886,334,10360
10887,660,40310
10888,824,40817
10889,602,40293
10890,164,40348
10891,682,40270
10892,660,40309
10893,682,40247
10894,682,40252
10895,631,30101
10896,631,10352
10897,52,40891
10898,52,40903
10899,660,40305
10900,815,40534
10901,756,40457
10902,694,40778
10903,709,40211
10904,788,30760
10905,788,40853
10906,295,40645
10907,756,40332
10908,653,40197
10909,788,30961
10910,756,40232
10911,661,40466
10912,295,40200
10913,756,40285
10914,806,30113
10915,756,40313
10916,756,40284
10917,806,30628
10918,947,40456
10919,756,40244
10920,756,40339
10921,806,30360
10922,694,40777
10923,709,40226
10924,653,40774
10925,653,40194
10926,756,40228
10927,441,40464
10928,756,40331
10929,653,40775
10930,756,40261
10931,756,40260
10932,756,40463
10933,806,30434
10934,788,30627
10935,756,40289
10936,756,40231
10937,441,40465
10938,756,40245
10939,653,40198
10940,1030,10354
10941,657,40035
10942,726,40886
10943,651,40031
10944,657,40041
10945,657,40040
10946,629,40113
10947,694,40080
10948,657,40719
10949,657,40720
10950,694,40111
10951,877,40876
10952,629,40062
10953,726,40838
10954,726,40845
10955,651,40029
10956,694,40092
10957,171,40118
10958,634,60112
10959,651,40016
10960,657,40722
10961,634,60111
10962,694,40120
10963,131,60155
10964,131,60237
10965,657,40034
10966,634,60141
10967,726,40885
10968,694,40154
10969,694,40771
10970,661,40336
10971,131,60154
10972,131,60149
10973,657,40027
10974,657,40721
10975,661,40322
10976,651,40030
10977,858,11050
10978,694,40174
10979,694,40159
10980,131,60147
10981,694,40158
10982,197,40839
10983,877,40872
10984,657,40847
10985,694,40079
10986,661,40471
10987,680,40042
10988,88,10844
10989,694,40072
10990,629,40091
10991,453,40846
10992,661,40263
10993,672,11034
10994,694,40209
10995,918,10358
10996,740,60238
10997,657,40023
10998,877,40874
10999,694,40171
11000,694,40155
11001,661,40768
11002,661,40756
11003,197,40873
11004,661,40230
11005,657,40022
11006,635,11029
11007,694,40162
11008,694,40097
11009,877,40877
11010,104,60674
11011,629,40069
11012,629,40061
11013,661,40445
11014,651,40017
11015,694,40183
11016,694,40178
11017,657,40013
11018,131,60245
11019,680,40049
11020,826,11031
11021,131,60156
11022,694,40071
11023,657,40805
11024,634,60139
11025,694,40786
11026,651,40018
11027,657,40005
11028,680,40048
11029,131,60240
11030,680,40037
11031,635,11030
11032,661,40229
11033,860,40914
11034,760,40044
11035,485,40086
11036,949,40726
11037,760,40002
11038,760,40038
11039,949,40730
11040,171,40128
11041,949,40755
11042,692,50740
11043,867,50858
11044,763,50005
11045,692,50739
11046,950,50742
11047,985,50871
11048,867,50856
11049,950,50741
11050,950,50928
11051,867,50854
11052,171,40127
11053,218,50759
11054,1029,50872
11055,93,50153
11056,292,50033
11057,378,50341
11058,239,50823
11059,93,50154
11060,925,50992
11061,239,50869
11062,336,50080
11063,798,50050
11064,292,50024
11065,292,50639
11066,93,50156
11067,689,50894
11068,925,50898
11069,93,50152
11070,336,50075
11071,696,50070
11072,227,50084
11073,292,50142
11074,91,60134
11075,91,60183
11076,91,60167
11077,603,60119
11078,405,60163
11079,151,50488
11080,932,61120
11081,405,60164
11082,405,60122
11083,683,50401
11084,873,60675
11085,91,60181
11086,775,50485
11087,683,50603
11088,310,50880
11089,91,60184
11090,131,60120
11091,667,60138
11092,91,60168
11093,1012,50215
11094,1017,50210
11095,258,50209
11096,97,50986
11097,56,50455
11098,56,50700
11099,731,50444
11100,731,50688
11101,97,50983
11102,615,50512
11103,615,50812
11104,615,50535
11105,729,50679
11106,133,50413
11107,615,50528
11108,742,50672
11109,742,50673
11110,615,50536
11111,615,50511
11112,801,50600
11113,310,50661
11114,615,50284
11115,637,50277
11116,615,50537
11117,615,50508
11118,615,50727
11119,742,50674
11120,310,50662
11121,801,50502
11122,133,50414
11123,615,50523
11124,862,50516
11125,615,50549
11126,742,50424
11127,615,50416
11128,615,50513
11129,615,50509
11130,637,50283
11131,615,50550
11132,615,50514
11133,615,50615
11134,615,50527
11135,742,50426
11136,133,50411
11137,615,50541
11138,133,50412
11139,310,50666
11140,615,50832
11141,615,50546
11142,615,50529
11143,615,50848
11144,310,50883
11145,742,50425
11146,742,50683
11147,742,50669
11148,615,50530
11149,742,50670
11150,310,50665
11151,310,50660
11152,615,50524
11153,615,50510
11154,310,50884
11155,615,50542
11156,615,50518
11157,742,50668
11158,1026,50548
11159,771,50844
11160,575,50841
11161,929,50831
11162,486,50246
11163,929,50829
11164,575,50843
11165,752,50197
11166,926,50646
11167,752,50195
11168,929,50833
11169,486,50772
11170,1013,50846
11171,633,50354
11172,633,50346
11173,891,50366
11174,701,50375
11175,93,50651
11176,633,50349
11177,644,50827
11178,97,50801
11179,747,50804
11180,644,50933
11181,615,50965
11182,823,50808
11183,804,50862
11184,804,50864
11185,686,50436
11186,920,50941
11187,615,50966
11188,97,50940
11189,615,50865
11190,615,50515
11191,804,50782
11192,920,50942
11193,644,50936
11194,97,50955
11195,644,50937
11196,644,50935
11197,920,50943
11198,698,10079
11199,131,10080
11200,131,60123
11201,131,10076
11202,832,60674
11203,131,10075
11204,450,60097
11205,854,10073
11206,813,10071
11207,131,60116
11208,131,60126
11209,131,10078
11210,131,10077
11211,214,10086
11212,131,60121
11213,131,60244
11214,966,61117
11215,131,60132
11216,104,61254
11217,634,60109
11218,131,60152
11219,184,60136
11220,411,60814
11221,184,60635
11222,611,60552
11223,611,60553
11224,604,60538
11225,611,60570
11226,611,60561
11227,604,60521
11228,772,10589
11229,962,60600
11230,209,10666
11231,604,60532
11232,250,60807
11233,250,62013
11234,163,60687
11235,604,60535
11236,604,60536
11237,611,60542
11238,604,60408
11239,654,61063
11240,604,60530
11241,630,60590
11242,630,60694
11243,604,60513
11244,604,60531
11245,624,60431
11246,604,60533
11247,293,60398
11248,611,60575
11249,601,10640
11250,340,10655
11251,604,60537
11252,604,60292
11253,604,60518
11254,611,60567
11255,604,60514
11256,480,10668
11257,604,60523
11258,604,60685
11259,604,60402
11260,604,60394
11261,624,60427
11262,604,60524
11263,604,60424
11264,604,60520
11265,604,60297
11266,624,60450
11267,29,10651
11268,727,10156
11269,29,11052
11270,604,60299
11271,611,60556
11272,604,10784
11273,604,60396
11274,604,60400
11275,604,60295
11276,624,60430
11277,604,10781
11278,604,60411
11279,611,60545
11280,604,60426
11281,604,60296
11282,604,60517
11283,624,60429
11284,604,60404
11285,604,60395
11286,604,60526
11287,604,60403
11288,604,60684
11289,601,10824
11290,29,10590
11291,604,60406
11292,604,10780
11293,601,20441
11294,624,60440
11295,604,60401
11296,624,60435
11297,624,60428
11298,713,10670
11299,611,60554
11300,604,60392
11301,604,60291
11302,611,60562
11303,624,60434
11304,713,10653
11305,476,10654
11306,604,60510
11307,604,60405
11308,611,60544
11309,604,10787
11310,604,60294
11311,604,60303
11312,604,60664
11313,611,60487
11314,163,60598
11315,611,60484
11316,611,60499
11317,611,60558
